"graph distance" "common neighbors" "jaccard coef" "adamic - adar" "pref attachment"
-147 0 0.0 0.0 4
-3 0 0.0 0.0 20
-147 0 0.0 0.0 0
-2 1 0.16666666666666666 0.45511961331341866 12
-3 0 0.0 0.0 4
-3 0 0.0 0.0 20
-1 0 0.0 0.0 18
-1 0 0.0 0.0 8
-5 0 0.0 0.0 6
-147 0 0.0 0.0 0
-3 0 0.0 0.0 2
-4 0 0.0 0.0 4
-3 0 0.0 0.0 2
-5 0 0.0 0.0 2
-4 0 0.0 0.0 2
-4 0 0.0 0.0 6
-147 0 0.0 0.0 2
-3 0 0.0 0.0 2
-4 0 0.0 0.0 2
-147 0 0.0 0.0 0
-3 0 0.0 0.0 2
-3 0 0.0 0.0 6
-147 0 0.0 0.0 2
-5 0 0.0 0.0 2
-5 0 0.0 0.0 4
-6 0 0.0 0.0 4
-4 0 0.0 0.0 4
-5 0 0.0 0.0 4
-147 0 0.0 0.0 0
-3 0 0.0 0.0 12
-3 0 0.0 0.0 2
-5 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-5 0 0.0 0.0 12
-5 0 0.0 0.0 2
-6 0 0.0 0.0 2
-2 1 0.1111111111111111 0.45511961331341866 16
-5 0 0.0 0.0 4
-4 0 0.0 0.0 2
-3 0 0.0 0.0 6
-147 0 0.0 0.0 0
-5 0 0.0 0.0 2
-5 0 0.0 0.0 6
-4 0 0.0 0.0 8
-147 0 0.0 0.0 0
-3 0 0.0 0.0 8
-3 0 0.0 0.0 12
-147 0 0.0 0.0 0
-3 0 0.0 0.0 6
-4 0 0.0 0.0 4
-3 0 0.0 0.0 2
-3 0 0.0 0.0 2
-2 1 0.5 0.45511961331341866 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-3 0 0.0 0.0 2
-3 0 0.0 0.0 4
-5 0 0.0 0.0 4
-147 0 0.0 0.0 2
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 8
-147 0 0.0 0.0 0
-5 0 0.0 0.0 4
-6 0 0.0 0.0 2
-6 0 0.0 0.0 4
-2 1 0.1 0.7213475204444817 18
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-2 1 0.1111111111111111 0.45511961331341866 16
-3 0 0.0 0.0 4
-4 0 0.0 0.0 14
-5 0 0.0 0.0 4
-147 0 0.0 0.0 2
-5 0 0.0 0.0 4
-3 0 0.0 0.0 2
-3 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 4
-147 0 0.0 0.0 0
-3 0 0.0 0.0 2
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-3 0 0.0 0.0 2
-4 0 0.0 0.0 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 2
-2 1 0.16666666666666666 0.45511961331341866 10
-4 0 0.0 0.0 2
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-3 0 0.0 0.0 2
-3 0 0.0 0.0 4
-147 0 0.0 0.0 0
-5 0 0.0 0.0 6
-147 0 0.0 0.0 2
-4 0 0.0 0.0 2
-6 0 0.0 0.0 2
-147 0 0.0 0.0 4
-4 0 0.0 0.0 2
-2 1 0.16666666666666666 0.7213475204444817 10
-5 0 0.0 0.0 4
-4 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 2
-4 0 0.0 0.0 2
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 2
-4 0 0.0 0.0 12
-3 0 0.0 0.0 2
-5 0 0.0 0.0 6
-147 0 0.0 0.0 0
-2 1 0.2 0.45511961331341866 8
-147 0 0.0 0.0 2
-2 1 0.25 0.45511961331341866 6
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-2 1 0.25 0.7213475204444817 6
-2 1 0.5 0.45511961331341866 2
-5 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 9
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 3
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 3
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 2
-147 0 0.0 0.0 2
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 6
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 2
-147 0 0.0 0.0 6
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 8
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 3
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-147 0 0.0 0.0 6
-147 0 0.0 0.0 0
-147 0 0.0 0.0 3
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 5
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-147 0 0.0 0.0 3
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 4
-147 0 0.0 0.0 2
-147 0 0.0 0.0 9
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 8
-147 0 0.0 0.0 2
-147 0 0.0 0.0 7
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 5
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 3
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 1
-147 0 0.0 0.0 1
-147 0 0.0 0.0 5
-147 0 0.0 0.0 6
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 3
-147 0 0.0 0.0 5
-147 0 0.0 0.0 1
-4 0 0.0 0.0 3
-147 0 0.0 0.0 0
-4 0 0.0 0.0 1
-3 0 0.0 0.0 2
-4 0 0.0 0.0 1
-4 0 0.0 0.0 9
-3 0 0.0 0.0 1
-5 0 0.0 0.0 1
-4 0 0.0 0.0 3
-147 0 0.0 0.0 1
-5 0 0.0 0.0 1
-6 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-2 1 0.3333333333333333 0.36926937306885504 3
-147 0 0.0 0.0 1
-3 0 0.0 0.0 1
-3 0 0.0 0.0 2
-3 0 0.0 0.0 2
-4 0 0.0 0.0 2
-4 0 0.0 0.0 2
-147 0 0.0 0.0 0
-3 0 0.0 0.0 6
-5 0 0.0 0.0 1
-2 1 0.5 0.36926937306885504 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 2
-2 1 0.16666666666666666 0.36926937306885504 6
-147 0 0.0 0.0 0
-3 0 0.0 0.0 1
-5 0 0.0 0.0 1
-5 0 0.0 0.0 2
-2 1 0.5 0.36926937306885504 2
-147 0 0.0 0.0 1
-5 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-2 1 0.25 0.36926937306885504 4
-147 0 0.0 0.0 0
-4 0 0.0 0.0 2
-5 0 0.0 0.0 1
-4 0 0.0 0.0 4
-3 0 0.0 0.0 2
-3 0 0.0 0.0 9
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-4 0 0.0 0.0 8
-5 0 0.0 0.0 2
-3 0 0.0 0.0 7
-5 0 0.0 0.0 2
-147 0 0.0 0.0 1
-3 0 0.0 0.0 2
-6 0 0.0 0.0 1
-6 0 0.0 0.0 1
-4 0 0.0 0.0 2
-147 0 0.0 0.0 0
-3 0 0.0 0.0 8
-5 0 0.0 0.0 2
-4 0 0.0 0.0 1
-4 0 0.0 0.0 3
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 1
-2 1 0.3333333333333333 0.36926937306885504 3
-147 0 0.0 0.0 0
-3 0 0.0 0.0 2
-147 0 0.0 0.0 0
-3 0 0.0 0.0 4
-5 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 4
-3 0 0.0 0.0 2
-4 0 0.0 0.0 1
-5 0 0.0 0.0 2
-3 0 0.0 0.0 6
-147 0 0.0 0.0 0
-4 0 0.0 0.0 3
-147 0 0.0 0.0 0
-4 0 0.0 0.0 1
-4 0 0.0 0.0 5
-4 0 0.0 0.0 2
-4 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-4 0 0.0 0.0 1
-3 0 0.0 0.0 1
-5 0 0.0 0.0 1
-5 0 0.0 0.0 1
-2 1 0.5 0.36926937306885504 2
-147 0 0.0 0.0 0
-4 0 0.0 0.0 3
-147 0 0.0 0.0 1
-147 0 0.0 0.0 0
-4 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-147 0 0.0 0.0 2
-147 0 0.0 0.0 0
-4 0 0.0 0.0 1
-4 0 0.0 0.0 5
-2 1 0.5 0.36926937306885504 2
-6 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-4 0 0.0 0.0 1
-5 0 0.0 0.0 1
-147 0 0.0 0.0 0
-2 1 0.2 0.36926937306885504 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 1
-2 1 0.16666666666666666 0.36926937306885504 6
-5 0 0.0 0.0 1
-2 1 0.3333333333333333 0.36926937306885504 3
-147 0 0.0 0.0 0
-5 0 0.0 0.0 4
-3 0 0.0 0.0 3
-3 0 0.0 0.0 5
-147 0 0.0 0.0 0
-4 0 0.0 0.0 3
-5 0 0.0 0.0 1
-4 0 0.0 0.0 1
-1 0 0.0 0.0 10
-1 0 0.0 0.0 2
-7 0 0.0 0.0 6
-147 0 0.0 0.0 0
-4 0 0.0 0.0 2
-5 0 0.0 0.0 4
-6 0 0.0 0.0 2
-4 0 0.0 0.0 18
-6 0 0.0 0.0 2
-7 0 0.0 0.0 2
-6 0 0.0 0.0 6
-147 0 0.0 0.0 2
-6 0 0.0 0.0 2
-7 0 0.0 0.0 2
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-5 0 0.0 0.0 6
-147 0 0.0 0.0 2
-5 0 0.0 0.0 2
-6 0 0.0 0.0 4
-6 0 0.0 0.0 4
-7 0 0.0 0.0 4
-4 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 12
-2 1 0.5 0.6213349345596119 2
-5 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 4
-5 0 0.0 0.0 12
-8 0 0.0 0.0 2
-5 0 0.0 0.0 16
-6 0 0.0 0.0 4
-6 0 0.0 0.0 2
-4 0 0.0 0.0 6
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-5 0 0.0 0.0 6
-3 0 0.0 0.0 8
-147 0 0.0 0.0 0
-2 1 0.2 0.6213349345596119 8
-4 0 0.0 0.0 12
-147 0 0.0 0.0 0
-5 0 0.0 0.0 6
-5 0 0.0 0.0 4
-6 0 0.0 0.0 2
-6 0 0.0 0.0 2
-5 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-8 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 2
-5 0 0.0 0.0 6
-147 0 0.0 0.0 0
-5 0 0.0 0.0 8
-5 0 0.0 0.0 6
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-6 0 0.0 0.0 2
-5 0 0.0 0.0 4
-147 0 0.0 0.0 2
-8 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 8
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-8 0 0.0 0.0 2
-2 1 0.2 0.6213349345596119 8
-6 0 0.0 0.0 4
-3 0 0.0 0.0 18
-147 0 0.0 0.0 0
-5 0 0.0 0.0 2
-5 0 0.0 0.0 16
-6 0 0.0 0.0 4
-5 0 0.0 0.0 14
-7 0 0.0 0.0 4
-147 0 0.0 0.0 2
-5 0 0.0 0.0 4
-6 0 0.0 0.0 2
-6 0 0.0 0.0 4
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-6 0 0.0 0.0 2
-5 0 0.0 0.0 4
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-5 0 0.0 0.0 10
-7 0 0.0 0.0 2
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-6 0 0.0 0.0 2
-5 0 0.0 0.0 4
-147 0 0.0 0.0 0
-7 0 0.0 0.0 6
-147 0 0.0 0.0 2
-5 0 0.0 0.0 2
-8 0 0.0 0.0 2
-147 0 0.0 0.0 4
-6 0 0.0 0.0 2
-147 0 0.0 0.0 2
-4 0 0.0 0.0 10
-3 0 0.0 0.0 12
-2 1 0.5 0.6213349345596119 2
-6 0 0.0 0.0 10
-147 0 0.0 0.0 0
-3 0 0.0 0.0 6
-5 0 0.0 0.0 2
-8 0 0.0 0.0 3
-147 0 0.0 0.0 0
-5 0 0.0 0.0 1
-6 0 0.0 0.0 2
-7 0 0.0 0.0 1
-5 0 0.0 0.0 9
-7 0 0.0 0.0 1
-8 0 0.0 0.0 1
-7 0 0.0 0.0 3
-147 0 0.0 0.0 1
-7 0 0.0 0.0 1
-8 0 0.0 0.0 1
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-6 0 0.0 0.0 3
-147 0 0.0 0.0 1
-6 0 0.0 0.0 1
-7 0 0.0 0.0 2
-7 0 0.0 0.0 2
-8 0 0.0 0.0 2
-5 0 0.0 0.0 2
-147 0 0.0 0.0 0
-7 0 0.0 0.0 6
-3 0 0.0 0.0 1
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 2
-6 0 0.0 0.0 6
-9 0 0.0 0.0 1
-6 0 0.0 0.0 8
-7 0 0.0 0.0 2
-7 0 0.0 0.0 1
-5 0 0.0 0.0 3
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-6 0 0.0 0.0 3
-4 0 0.0 0.0 4
-147 0 0.0 0.0 0
-3 0 0.0 0.0 4
-5 0 0.0 0.0 6
-147 0 0.0 0.0 0
-6 0 0.0 0.0 3
-6 0 0.0 0.0 2
-7 0 0.0 0.0 1
-7 0 0.0 0.0 1
-6 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-2 1 0.2 1.4426950408889634 5
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-7 0 0.0 0.0 1
-6 0 0.0 0.0 2
-147 0 0.0 0.0 1
-9 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 4
-147 0 0.0 0.0 0
-7 0 0.0 0.0 2
-9 0 0.0 0.0 1
-3 0 0.0 0.0 4
-7 0 0.0 0.0 2
-4 0 0.0 0.0 9
-147 0 0.0 0.0 0
-6 0 0.0 0.0 1
-6 0 0.0 0.0 8
-7 0 0.0 0.0 2
-6 0 0.0 0.0 7
-8 0 0.0 0.0 2
-147 0 0.0 0.0 1
-6 0 0.0 0.0 2
-7 0 0.0 0.0 1
-7 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 2
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-147 0 0.0 0.0 0
-7 0 0.0 0.0 2
-7 0 0.0 0.0 1
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-6 0 0.0 0.0 5
-8 0 0.0 0.0 1
-147 0 0.0 0.0 0
-7 0 0.0 0.0 1
-7 0 0.0 0.0 1
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-8 0 0.0 0.0 3
-147 0 0.0 0.0 1
-6 0 0.0 0.0 1
-9 0 0.0 0.0 1
-147 0 0.0 0.0 2
-7 0 0.0 0.0 1
-147 0 0.0 0.0 0
-147 0 0.0 0.0 1
-7 0 0.0 0.0 1
-9 0 0.0 0.0 1
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-6 0 0.0 0.0 1
-4 0 0.0 0.0 6
-3 0 0.0 0.0 1
-6 0 0.0 0.0 3
-147 0 0.0 0.0 0
-6 0 0.0 0.0 4
-6 0 0.0 0.0 3
-7 0 0.0 0.0 5
-147 0 0.0 0.0 0
-4 0 0.0 0.0 3
-6 0 0.0 0.0 1
-7 0 0.0 0.0 1
-1 0 0.0 0.0 20
-1 0 0.0 0.0 5
-1 0 0.0 0.0 5
-1 0 0.0 0.0 20
-6 0 0.0 0.0 15
-147 0 0.0 0.0 0
-3 0 0.0 0.0 5
-4 0 0.0 0.0 10
-5 0 0.0 0.0 5
-3 0 0.0 0.0 45
-5 0 0.0 0.0 5
-6 0 0.0 0.0 5
-5 0 0.0 0.0 15
-147 0 0.0 0.0 5
-5 0 0.0 0.0 5
-6 0 0.0 0.0 5
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-4 0 0.0 0.0 15
-147 0 0.0 0.0 5
-4 0 0.0 0.0 5
-5 0 0.0 0.0 10
-5 0 0.0 0.0 10
-6 0 0.0 0.0 10
-3 0 0.0 0.0 10
-147 0 0.0 0.0 0
-5 0 0.0 0.0 30
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 10
-4 0 0.0 0.0 30
-7 0 0.0 0.0 5
-4 0 0.0 0.0 40
-5 0 0.0 0.0 10
-5 0 0.0 0.0 5
-3 0 0.0 0.0 15
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-4 0 0.0 0.0 15
-2 1 0.125 0.7213475204444817 20
-147 0 0.0 0.0 0
-3 0 0.0 0.0 30
-147 0 0.0 0.0 0
-4 0 0.0 0.0 15
-4 0 0.0 0.0 10
-5 0 0.0 0.0 5
-5 0 0.0 0.0 5
-4 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-5 0 0.0 0.0 5
-4 0 0.0 0.0 10
-147 0 0.0 0.0 5
-7 0 0.0 0.0 5
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 20
-147 0 0.0 0.0 0
-5 0 0.0 0.0 10
-7 0 0.0 0.0 5
-5 0 0.0 0.0 10
-2 2 0.16666666666666666 1.4426950408889634 45
-147 0 0.0 0.0 0
-4 0 0.0 0.0 5
-4 0 0.0 0.0 40
-5 0 0.0 0.0 10
-4 0 0.0 0.0 35
-6 0 0.0 0.0 10
-147 0 0.0 0.0 5
-4 0 0.0 0.0 10
-5 0 0.0 0.0 5
-5 0 0.0 0.0 10
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-3 0 0.0 0.0 10
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-147 0 0.0 0.0 0
-5 0 0.0 0.0 10
-5 0 0.0 0.0 5
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-4 0 0.0 0.0 25
-6 0 0.0 0.0 5
-147 0 0.0 0.0 0
-5 0 0.0 0.0 5
-5 0 0.0 0.0 5
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-6 0 0.0 0.0 15
-147 0 0.0 0.0 5
-4 0 0.0 0.0 5
-7 0 0.0 0.0 5
-147 0 0.0 0.0 10
-5 0 0.0 0.0 5
-4 0 0.0 0.0 10
-147 0 0.0 0.0 0
-147 0 0.0 0.0 5
-5 0 0.0 0.0 5
-7 0 0.0 0.0 5
-147 0 0.0 0.0 0
-3 0 0.0 0.0 25
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-4 0 0.0 0.0 5
-2 1 0.1 0.7213475204444817 30
-4 0 0.0 0.0 15
-147 0 0.0 0.0 0
-4 0 0.0 0.0 20
-4 0 0.0 0.0 15
-5 0 0.0 0.0 25
-147 0 0.0 0.0 0
-2 1 0.14285714285714285 0.7213475204444817 15
-4 0 0.0 0.0 5
-5 0 0.0 0.0 5
-1 0 0.0 0.0 8
-6 0 0.0 0.0 3
-147 0 0.0 0.0 0
-4 0 0.0 0.0 1
-5 0 0.0 0.0 2
-4 0 0.0 0.0 1
-2 1 0.1111111111111111 0.48089834696298783 9
-4 0 0.0 0.0 1
-5 0 0.0 0.0 1
-4 0 0.0 0.0 3
-147 0 0.0 0.0 1
-4 0 0.0 0.0 1
-3 0 0.0 0.0 1
-147 0 0.0 0.0 0
-4 0 0.0 0.0 1
-4 0 0.0 0.0 3
-147 0 0.0 0.0 1
-6 0 0.0 0.0 1
-4 0 0.0 0.0 2
-5 0 0.0 0.0 2
-3 0 0.0 0.0 2
-6 0 0.0 0.0 2
-147 0 0.0 0.0 0
-2 1 0.16666666666666666 0.48089834696298783 6
-6 0 0.0 0.0 1
-4 0 0.0 0.0 2
-147 0 0.0 0.0 0
-147 0 0.0 0.0 0
-5 0 0.0 0.0 2
-4 0 0.0 0.0 6
-6 0 0.0 0.0 1
-3 0 0.0 0.0 8
-4 0 0.0 0.0 2
-5 0 0.0 0.0 1
