source target "does edge exist"
149 72 0
149 79 0
149 83 0
149 92 0
149 101 0
149 106 0
149 117 0
149 121 0
149 131 0
149 136 0
149 137 0
149 143 0
149 269 0
149 271 0
149 153 0
149 157 0
149 287 0
149 296 0
149 303 0
149 304 0
149 305 0
149 307 0
149 308 0
149 312 0
149 313 0
149 316 0
149 318 0
149 194 0
149 198 0
149 199 0
149 328 0
149 1384652 0
149 204 0
149 332 0
149 340 0
149 341 0
149 342 0
149 216 0
149 219 0
149 350 0
149 224 0
149 357 0
149 230 0
149 358 0
149 363 0
149 364 0
230 30 1
230 45 1
230 27 1
230 225 1
230 72 1
230 350 1
230 313 1
230 307 1
230 5 0
230 17 0
230 26 0
230 32 0
230 35 0
230 36 0
230 50 0
230 58 0
230 71 0
230 79 0
230 83 0
230 92 0
230 101 0
230 106 0
230 117 0
230 121 0
230 131 0
230 136 0
230 137 0
230 143 0
230 153 0
230 157 0
230 194 0
230 198 0
230 199 0
230 1384652 0
230 204 0
230 216 0
230 219 0
230 224 0
230 2089740 0
230 269 0
230 271 0
230 287 0
230 296 0
230 303 0
230 304 0
230 305 0
230 308 0
230 312 0
230 316 0
230 318 0
230 328 0
230 332 0
230 340 0
230 341 0
230 342 0
230 357 0
230 358 0
230 363 0
230 364 0
30 17 1
30 198 1
30 50 1
30 5 0
30 26 0
30 27 0
30 2089740 0
30 269 0
30 271 0
30 287 0
30 32 0
30 35 0
30 36 0
30 296 0
30 45 0
30 303 0
30 304 0
30 305 0
30 307 0
30 308 0
30 312 0
30 313 0
30 58 0
30 316 0
30 318 0
30 71 0
30 72 0
30 328 0
30 332 0
30 79 0
30 83 0
30 340 0
30 341 0
30 342 0
30 92 0
30 350 0
30 101 0
30 357 0
30 358 0
30 106 0
30 363 0
30 364 0
30 117 0
30 121 0
30 131 0
30 136 0
30 137 0
30 143 0
30 153 0
30 157 0
30 194 0
30 199 0
30 1384652 0
30 204 0
30 216 0
30 219 0
30 224 0
30 225 0
194 83 1
194 117 1
194 328 1
194 5 0
194 17 0
194 26 0
194 27 0
194 32 0
194 35 0
194 36 0
194 45 0
194 50 0
194 58 0
194 71 0
194 72 0
194 79 0
194 92 0
194 101 0
194 106 0
194 121 0
194 131 0
194 136 0
194 137 0
194 143 0
194 153 0
194 157 0
194 2089740 0
194 269 0
194 271 0
194 287 0
194 296 0
194 303 0
194 304 0
194 305 0
194 307 0
194 308 0
194 312 0
194 313 0
194 316 0
194 318 0
194 198 0
194 199 0
194 1384652 0
194 204 0
194 332 0
194 340 0
194 341 0
194 342 0
194 216 0
194 219 0
194 350 0
194 224 0
194 225 0
194 357 0
194 358 0
194 363 0
194 364 0
35 312 1
35 106 1
35 5 0
35 17 0
35 26 0
35 27 0
35 32 0
35 2089740 0
35 269 0
35 271 0
35 287 0
35 36 0
35 296 0
35 45 0
35 303 0
35 304 0
35 50 0
35 305 0
35 307 0
35 308 0
35 313 0
35 58 0
35 316 0
35 318 0
35 71 0
35 72 0
35 328 0
35 332 0
35 79 0
35 83 0
35 340 0
35 341 0
35 342 0
35 92 0
35 350 0
35 101 0
35 357 0
35 358 0
35 363 0
35 364 0
35 117 0
35 121 0
35 131 0
35 136 0
35 137 0
35 143 0
35 153 0
35 157 0
35 198 0
35 199 0
35 1384652 0
35 204 0
35 216 0
35 219 0
35 224 0
35 225 0
121 5 0
121 17 0
121 26 0
121 27 0
121 32 0
121 36 0
121 45 0
121 50 0
121 58 0
121 71 0
121 72 0
121 79 0
121 83 0
121 92 0
121 101 0
121 106 0
121 117 0
121 131 0
121 136 0
121 137 0
121 2089740 0
121 269 0
121 143 0
121 271 0
121 153 0
121 157 0
121 287 0
121 296 0
121 303 0
121 304 0
121 305 0
121 307 0
121 308 0
121 312 0
121 313 0
121 316 0
121 318 0
121 198 0
121 199 0
121 328 0
121 1384652 0
121 204 0
121 332 0
121 340 0
121 341 0
121 342 0
121 216 0
121 219 0
121 350 0
121 224 0
121 225 0
121 357 0
121 358 0
121 363 0
121 364 0
216 72 1
216 5 0
216 17 0
216 26 0
216 27 0
216 32 0
216 36 0
216 45 0
216 50 0
216 58 0
216 71 0
216 79 0
216 83 0
216 92 0
216 101 0
216 106 0
216 117 0
216 131 0
216 136 0
216 137 0
216 143 0
216 153 0
216 157 0
216 198 0
216 199 0
216 1384652 0
216 204 0
216 2089740 0
216 269 0
216 271 0
216 287 0
216 296 0
216 303 0
216 304 0
216 305 0
216 307 0
216 308 0
216 312 0
216 313 0
216 316 0
216 318 0
216 328 0
216 332 0
216 340 0
216 341 0
216 342 0
216 219 0
216 350 0
216 224 0
216 225 0
216 357 0
216 358 0
216 363 0
216 364 0
312 5 0
312 17 0
312 26 0
312 27 0
312 32 0
312 36 0
312 45 0
312 50 0
312 58 0
312 71 0
312 72 0
312 79 0
312 83 0
312 92 0
312 101 0
312 106 0
312 117 0
312 131 0
312 136 0
312 137 0
312 143 0
312 153 0
312 157 0
312 198 0
312 199 0
312 1384652 0
312 204 0
312 219 0
312 224 0
312 225 0
312 2089740 0
312 269 0
312 271 0
312 287 0
312 296 0
312 303 0
312 304 0
312 305 0
312 307 0
312 308 0
312 350 0
312 357 0
312 358 0
312 328 0
312 363 0
312 332 0
312 364 0
312 340 0
312 341 0
312 342 0
312 313 0
312 316 0
312 318 0
2089740 17 1
2089740 199 1
2089740 92 1
2089740 117 1
2089740 36 1
2089740 5 0
2089740 26 0
2089740 27 0
2089740 32 0
2089740 45 0
2089740 50 0
2089740 58 0
2089740 71 0
2089740 72 0
2089740 79 0
2089740 83 0
2089740 101 0
2089740 106 0
2089740 131 0
2089740 136 0
2089740 137 0
2089740 143 0
2089740 153 0
2089740 157 0
2089740 198 0
2089740 1384652 0
2089740 204 0
2089740 219 0
2089740 224 0
2089740 225 0
2089740 269 0
2089740 271 0
2089740 287 0
2089740 296 0
2089740 303 0
2089740 304 0
2089740 305 0
2089740 307 0
2089740 308 0
2089740 313 0
2089740 316 0
2089740 318 0
2089740 328 0
2089740 332 0
2089740 340 0
2089740 341 0
2089740 342 0
2089740 350 0
2089740 357 0
2089740 358 0
2089740 363 0
2089740 364 0
83 5 0
83 17 0
83 26 0
83 27 0
83 32 0
83 36 0
83 45 0
83 50 0
83 58 0
83 71 0
83 72 0
83 79 0
83 269 0
83 271 0
83 287 0
83 296 0
83 303 0
83 304 0
83 305 0
83 307 0
83 308 0
83 313 0
83 316 0
83 318 0
83 328 0
83 332 0
83 340 0
83 341 0
83 342 0
83 92 0
83 350 0
83 101 0
83 357 0
83 358 0
83 106 0
83 363 0
83 364 0
83 117 0
83 131 0
83 136 0
83 137 0
83 143 0
83 153 0
83 157 0
83 198 0
83 199 0
83 1384652 0
83 204 0
83 219 0
83 224 0
83 225 0
313 143 1
313 5 0
313 17 0
313 26 0
313 27 0
313 32 0
313 36 0
313 45 0
313 50 0
313 58 0
313 71 0
313 72 0
313 79 0
313 92 0
313 101 0
313 106 0
313 117 0
313 131 0
313 136 0
313 137 0
313 153 0
313 157 0
313 198 0
313 199 0
313 1384652 0
313 204 0
313 219 0
313 224 0
313 225 0
313 269 0
313 271 0
313 287 0
313 296 0
313 303 0
313 304 0
313 305 0
313 307 0
313 308 0
313 350 0
313 357 0
313 358 0
313 328 0
313 363 0
313 332 0
313 364 0
313 340 0
313 341 0
313 342 0
313 316 0
313 318 0
17 5 0
17 269 0
17 271 0
17 26 0
17 27 0
17 287 0
17 32 0
17 36 0
17 296 0
17 45 0
17 303 0
17 304 0
17 50 0
17 305 0
17 307 0
17 308 0
17 58 0
17 316 0
17 318 0
17 71 0
17 72 0
17 328 0
17 332 0
17 79 0
17 340 0
17 341 0
17 342 0
17 92 0
17 350 0
17 101 0
17 357 0
17 358 0
17 106 0
17 363 0
17 364 0
17 117 0
17 131 0
17 136 0
17 137 0
17 143 0
17 153 0
17 157 0
17 198 0
17 199 0
17 1384652 0
17 204 0
17 219 0
17 224 0
17 225 0
199 136 1
199 117 1
199 5 0
199 26 0
199 27 0
199 32 0
199 36 0
199 45 0
199 50 0
199 58 0
199 71 0
199 72 0
199 79 0
199 92 0
199 101 0
199 106 0
199 131 0
199 137 0
199 143 0
199 153 0
199 157 0
199 198 0
199 269 0
199 271 0
199 287 0
199 296 0
199 303 0
199 304 0
199 305 0
199 307 0
199 308 0
199 316 0
199 318 0
199 328 0
199 1384652 0
199 204 0
199 332 0
199 340 0
199 341 0
199 342 0
199 219 0
199 350 0
199 224 0
199 225 0
199 357 0
199 358 0
199 363 0
199 364 0
136 153 1
136 5 0
136 26 0
136 27 0
136 32 0
136 36 0
136 45 0
136 50 0
136 58 0
136 71 0
136 72 0
136 79 0
136 92 0
136 101 0
136 106 0
136 117 0
136 131 0
136 137 0
136 269 0
136 143 0
136 271 0
136 157 0
136 287 0
136 296 0
136 303 0
136 304 0
136 305 0
136 307 0
136 308 0
136 316 0
136 318 0
136 198 0
136 328 0
136 1384652 0
136 204 0
136 332 0
136 340 0
136 341 0
136 342 0
136 219 0
136 350 0
136 224 0
136 225 0
136 357 0
136 358 0
136 363 0
136 364 0
269 58 1
269 92 1
269 5 0
269 26 0
269 27 0
269 32 0
269 36 0
269 45 0
269 50 0
269 71 0
269 72 0
269 79 0
269 101 0
269 106 0
269 117 0
269 131 0
269 137 0
269 143 0
269 153 0
269 157 0
269 198 0
269 1384652 0
269 204 0
269 219 0
269 224 0
269 225 0
269 328 0
269 332 0
269 271 0
269 340 0
269 341 0
269 342 0
269 350 0
269 287 0
269 357 0
269 358 0
269 296 0
269 363 0
269 364 0
269 303 0
269 304 0
269 305 0
269 307 0
269 308 0
269 316 0
269 318 0
26 71 1
26 5 0
26 271 0
26 27 0
26 287 0
26 32 0
26 36 0
26 296 0
26 45 0
26 303 0
26 304 0
26 50 0
26 305 0
26 307 0
26 308 0
26 58 0
26 316 0
26 318 0
26 72 0
26 328 0
26 332 0
26 79 0
26 340 0
26 341 0
26 342 0
26 92 0
26 350 0
26 101 0
26 357 0
26 358 0
26 106 0
26 363 0
26 364 0
26 117 0
26 131 0
26 137 0
26 143 0
26 153 0
26 157 0
26 198 0
26 1384652 0
26 204 0
26 219 0
26 224 0
26 225 0
225 5 0
225 27 0
225 32 0
225 36 0
225 45 0
225 50 0
225 58 0
225 71 0
225 72 0
225 79 0
225 92 0
225 101 0
225 106 0
225 117 0
225 131 0
225 137 0
225 143 0
225 153 0
225 157 0
225 198 0
225 1384652 0
225 204 0
225 219 0
225 224 0
225 271 0
225 287 0
225 296 0
225 303 0
225 304 0
225 305 0
225 307 0
225 308 0
225 316 0
225 318 0
225 328 0
225 332 0
225 340 0
225 341 0
225 342 0
225 350 0
225 357 0
225 358 0
225 363 0
225 364 0
58 117 1
58 5 0
58 27 0
58 32 0
58 36 0
58 45 0
58 50 0
58 271 0
58 287 0
58 296 0
58 303 0
58 304 0
58 305 0
58 307 0
58 308 0
58 316 0
58 318 0
58 71 0
58 72 0
58 328 0
58 332 0
58 79 0
58 340 0
58 341 0
58 342 0
58 92 0
58 350 0
58 101 0
58 357 0
58 358 0
58 106 0
58 363 0
58 364 0
58 131 0
58 137 0
58 143 0
58 153 0
58 157 0
58 198 0
58 1384652 0
58 204 0
58 219 0
58 224 0
71 117 1
71 5 0
71 27 0
71 32 0
71 36 0
71 45 0
71 50 0
71 271 0
71 287 0
71 296 0
71 303 0
71 304 0
71 305 0
71 307 0
71 308 0
71 316 0
71 318 0
71 72 0
71 328 0
71 332 0
71 79 0
71 340 0
71 341 0
71 342 0
71 92 0
71 350 0
71 101 0
71 357 0
71 358 0
71 106 0
71 363 0
71 364 0
71 131 0
71 137 0
71 143 0
71 153 0
71 157 0
71 198 0
71 1384652 0
71 204 0
71 219 0
71 224 0
1384652 287 1
1384652 131 1
1384652 92 1
1384652 5 0
1384652 27 0
1384652 32 0
1384652 36 0
1384652 45 0
1384652 50 0
1384652 72 0
1384652 79 0
1384652 101 0
1384652 106 0
1384652 117 0
1384652 137 0
1384652 143 0
1384652 153 0
1384652 157 0
1384652 198 0
1384652 271 0
1384652 296 0
1384652 303 0
1384652 304 0
1384652 305 0
1384652 307 0
1384652 308 0
1384652 316 0
1384652 318 0
1384652 328 0
1384652 204 0
1384652 332 0
1384652 340 0
1384652 341 0
1384652 342 0
1384652 219 0
1384652 350 0
1384652 224 0
1384652 357 0
1384652 358 0
1384652 363 0
1384652 364 0
287 5 0
287 27 0
287 32 0
287 36 0
287 45 0
287 50 0
287 72 0
287 79 0
287 92 0
287 101 0
287 106 0
287 117 0
287 131 0
287 137 0
287 143 0
287 153 0
287 157 0
287 198 0
287 204 0
287 219 0
287 224 0
287 271 0
287 328 0
287 332 0
287 340 0
287 341 0
287 342 0
287 350 0
287 357 0
287 358 0
287 296 0
287 363 0
287 364 0
287 303 0
287 304 0
287 305 0
287 307 0
287 308 0
287 316 0
287 318 0
45 5 0
45 27 0
45 32 0
45 36 0
45 271 0
45 296 0
45 303 0
45 304 0
45 50 0
45 305 0
45 307 0
45 308 0
45 316 0
45 318 0
45 72 0
45 328 0
45 332 0
45 79 0
45 340 0
45 341 0
45 342 0
45 92 0
45 350 0
45 101 0
45 357 0
45 358 0
45 106 0
45 363 0
45 364 0
45 117 0
45 131 0
45 137 0
45 143 0
45 153 0
45 157 0
45 198 0
45 204 0
45 219 0
45 224 0
307 117 1
307 5 0
307 27 0
307 32 0
307 36 0
307 50 0
307 72 0
307 79 0
307 92 0
307 101 0
307 106 0
307 131 0
307 137 0
307 143 0
307 153 0
307 157 0
307 198 0
307 204 0
307 219 0
307 224 0
307 271 0
307 296 0
307 303 0
307 304 0
307 305 0
307 350 0
307 357 0
307 358 0
307 328 0
307 363 0
307 332 0
307 364 0
307 308 0
307 340 0
307 341 0
307 342 0
307 316 0
307 318 0
106 296 1
106 5 0
106 27 0
106 32 0
106 36 0
106 50 0
106 72 0
106 79 0
106 92 0
106 101 0
106 131 0
106 137 0
106 143 0
106 271 0
106 153 0
106 157 0
106 303 0
106 304 0
106 305 0
106 308 0
106 316 0
106 318 0
106 198 0
106 328 0
106 204 0
106 332 0
106 340 0
106 341 0
106 342 0
106 219 0
106 350 0
106 224 0
106 357 0
106 358 0
106 363 0
106 364 0
106 117 0
304 5 0
304 27 0
304 32 0
304 36 0
304 50 0
304 72 0
304 79 0
304 92 0
304 101 0
304 117 0
304 131 0
304 137 0
304 143 0
304 153 0
304 157 0
304 198 0
304 204 0
304 219 0
304 224 0
304 271 0
304 296 0
304 303 0
304 328 0
304 332 0
304 340 0
304 341 0
304 342 0
304 350 0
304 357 0
304 358 0
304 363 0
304 364 0
304 305 0
304 308 0
304 316 0
304 318 0
198 5 0
198 27 0
198 32 0
198 36 0
198 50 0
198 72 0
198 79 0
198 92 0
198 101 0
198 117 0
198 131 0
198 137 0
198 143 0
198 153 0
198 157 0
198 271 0
198 296 0
198 303 0
198 305 0
198 308 0
198 316 0
198 318 0
198 328 0
198 204 0
198 332 0
198 340 0
198 341 0
198 342 0
198 219 0
198 350 0
198 224 0
198 357 0
198 358 0
198 363 0
198 364 0
296 5 0
296 27 0
296 32 0
296 36 0
296 50 0
296 72 0
296 79 0
296 92 0
296 101 0
296 117 0
296 131 0
296 137 0
296 143 0
296 153 0
296 157 0
296 204 0
296 219 0
296 224 0
296 271 0
296 328 0
296 332 0
296 340 0
296 341 0
296 342 0
296 350 0
296 357 0
296 358 0
296 363 0
296 364 0
296 303 0
296 305 0
296 308 0
296 316 0
296 318 0
305 92 1
305 5 0
305 27 0
305 32 0
305 36 0
305 50 0
305 72 0
305 79 0
305 101 0
305 117 0
305 131 0
305 137 0
305 143 0
305 153 0
305 157 0
305 204 0
305 219 0
305 224 0
305 271 0
305 303 0
305 328 0
305 332 0
305 340 0
305 341 0
305 342 0
305 350 0
305 357 0
305 358 0
305 363 0
305 364 0
305 308 0
305 316 0
305 318 0
92 117 1
92 204 1
92 303 1
92 5 0
92 27 0
92 32 0
92 36 0
92 50 0
92 72 0
92 79 0
92 131 0
92 137 0
92 143 0
92 271 0
92 153 0
92 157 0
92 308 0
92 316 0
92 318 0
92 328 0
92 332 0
92 340 0
92 341 0
92 342 0
92 219 0
92 350 0
92 224 0
92 101 0
92 357 0
92 358 0
92 363 0
92 364 0
27 5 0
27 271 0
27 32 0
27 36 0
27 303 0
27 50 0
27 308 0
27 316 0
27 318 0
27 72 0
27 328 0
27 332 0
27 79 0
27 340 0
27 341 0
27 342 0
27 350 0
27 101 0
27 357 0
27 358 0
27 363 0
27 364 0
27 117 0
27 131 0
27 137 0
27 143 0
27 153 0
27 157 0
27 204 0
27 219 0
27 224 0
143 5 0
143 32 0
143 36 0
143 50 0
143 72 0
143 79 0
143 101 0
143 117 0
143 131 0
143 137 0
143 271 0
143 153 0
143 157 0
143 303 0
143 308 0
143 316 0
143 318 0
143 328 0
143 204 0
143 332 0
143 340 0
143 341 0
143 342 0
143 219 0
143 350 0
143 224 0
143 357 0
143 358 0
143 363 0
143 364 0
332 137 1
332 5 0
332 32 0
332 36 0
332 50 0
332 72 0
332 79 0
332 101 0
332 117 0
332 131 0
332 153 0
332 157 0
332 204 0
332 219 0
332 224 0
332 271 0
332 303 0
332 308 0
332 316 0
332 318 0
332 328 0
332 357 0
332 358 0
332 363 0
332 364 0
332 340 0
332 341 0
332 342 0
332 350 0
153 5 0
153 32 0
153 36 0
153 50 0
153 72 0
153 79 0
153 101 0
153 117 0
153 131 0
153 137 0
153 271 0
153 157 0
153 303 0
153 308 0
153 316 0
153 318 0
153 328 0
153 204 0
153 340 0
153 341 0
153 342 0
153 219 0
153 350 0
153 224 0
153 357 0
153 358 0
153 363 0
153 364 0
117 271 1
117 318 1
117 204 1
117 5 0
117 32 0
117 36 0
117 50 0
117 72 0
117 79 0
117 101 0
117 131 0
117 137 0
117 157 0
117 303 0
117 308 0
117 316 0
117 328 0
117 340 0
117 341 0
117 342 0
117 219 0
117 350 0
117 224 0
117 357 0
117 358 0
117 363 0
117 364 0
341 131 1
341 5 0
341 32 0
341 36 0
341 50 0
341 72 0
341 79 0
341 101 0
341 137 0
341 157 0
341 204 0
341 219 0
341 224 0
341 271 0
341 303 0
341 308 0
341 316 0
341 318 0
341 328 0
341 340 0
341 357 0
341 358 0
341 363 0
341 364 0
341 342 0
341 350 0
131 137 1
131 5 0
131 32 0
131 36 0
131 50 0
131 72 0
131 79 0
131 101 0
131 271 0
131 157 0
131 303 0
131 308 0
131 316 0
131 318 0
131 328 0
131 204 0
131 340 0
131 342 0
131 219 0
131 350 0
131 224 0
131 357 0
131 358 0
131 363 0
131 364 0
271 5 0
271 32 0
271 36 0
271 50 0
271 72 0
271 79 0
271 101 0
271 137 0
271 157 0
271 204 0
271 219 0
271 224 0
271 328 0
271 340 0
271 342 0
271 350 0
271 357 0
271 358 0
271 363 0
271 364 0
271 303 0
271 308 0
271 316 0
271 318 0
318 5 0
318 32 0
318 36 0
318 50 0
318 72 0
318 79 0
318 101 0
318 137 0
318 157 0
318 204 0
318 219 0
318 224 0
318 303 0
318 308 0
318 316 0
318 357 0
318 358 0
318 328 0
318 363 0
318 364 0
318 340 0
318 342 0
318 350 0
224 328 1
224 5 0
224 32 0
224 36 0
224 50 0
224 72 0
224 79 0
224 101 0
224 137 0
224 157 0
224 204 0
224 219 0
224 303 0
224 308 0
224 316 0
224 340 0
224 342 0
224 350 0
224 357 0
224 358 0
224 363 0
224 364 0
328 79 1
328 5 0
328 32 0
328 36 0
328 50 0
328 72 0
328 101 0
328 137 0
328 157 0
328 204 0
328 219 0
328 303 0
328 308 0
328 316 0
328 357 0
328 358 0
328 363 0
328 364 0
328 340 0
328 342 0
328 350 0
204 72 1
204 5 0
204 32 0
204 36 0
204 50 0
204 79 0
204 101 0
204 137 0
204 157 0
204 303 0
204 308 0
204 316 0
204 340 0
204 342 0
204 219 0
204 350 0
204 357 0
204 358 0
204 363 0
204 364 0
72 5 0
72 32 0
72 36 0
72 50 0
72 303 0
72 308 0
72 316 0
72 79 0
72 340 0
72 342 0
72 350 0
72 101 0
72 357 0
72 358 0
72 363 0
72 364 0
72 137 0
72 157 0
72 219 0
308 5 0
308 32 0
308 36 0
308 50 0
308 79 0
308 101 0
308 137 0
308 157 0
308 219 0
308 303 0
308 350 0
308 357 0
308 358 0
308 363 0
308 364 0
308 340 0
308 342 0
308 316 0
340 316 1
340 101 1
340 5 0
340 32 0
340 36 0
340 50 0
340 79 0
340 137 0
340 157 0
340 219 0
340 303 0
340 357 0
340 358 0
340 363 0
340 364 0
340 342 0
340 350 0
316 5 0
316 32 0
316 36 0
316 50 0
316 79 0
316 101 0
316 137 0
316 157 0
316 219 0
316 303 0
316 350 0
316 357 0
316 358 0
316 363 0
316 364 0
316 342 0
350 5 0
350 32 0
350 36 0
350 50 0
350 79 0
350 101 0
350 137 0
350 157 0
350 219 0
350 303 0
350 342 0
350 363 0
350 364 0
350 357 0
350 358 0
101 5 0
101 32 0
101 36 0
101 50 0
101 79 0
101 137 0
101 157 0
101 303 0
101 342 0
101 219 0
101 357 0
101 358 0
101 363 0
101 364 0
303 157 1
303 5 0
303 32 0
303 36 0
303 50 0
303 79 0
303 137 0
303 219 0
303 342 0
303 357 0
303 358 0
303 363 0
303 364 0
137 219 1
137 5 0
137 32 0
137 36 0
137 50 0
137 79 0
137 157 0
137 342 0
137 357 0
137 358 0
137 363 0
137 364 0
219 5 0
219 32 0
219 36 0
219 50 0
219 79 0
219 157 0
219 342 0
219 357 0
219 358 0
219 363 0
219 364 0
32 5 0
32 36 0
32 50 0
32 79 0
32 342 0
32 357 0
32 358 0
32 363 0
32 364 0
32 157 0
157 79 1
157 5 0
157 36 0
157 50 0
157 342 0
157 357 0
157 358 0
157 363 0
157 364 0
357 5 0
357 36 0
357 50 0
357 79 0
357 342 0
357 363 0
357 364 0
357 358 0
358 5 0
358 36 0
358 50 0
358 79 0
358 342 0
358 363 0
358 364 0
36 5 0
36 50 0
36 79 0
36 342 0
36 363 0
36 364 0
50 5 0
50 79 0
50 342 0
50 363 0
50 364 0
363 5 0
363 79 0
363 342 0
363 364 0
5 79 0
5 342 0
5 364 0
79 342 1
79 364 0
342 364 0
